HESSI Flare List  (generated 24-Dec-2014 12:31)

Total # flares: 99980  Time range: 12-Feb-2002 21:29:56.000 - 17-Dec-2014 00:53:20.000
 
    Flare     Start time        Peak      End      Dur   Peak     Total      Energy X Pos Y Pos Radial   AR              Flags               
                                                     s    c/s    Counts         keV  asec  asec   asec                                       

 14100101  1-Oct-2014 00:15:04 00:16:46 00:18:28   204     32     13368        6-12  -551  -104    561    0  A0 DF P1 PE Q2                    
 14100504  5-Oct-2014 02:41:12 02:42:58 02:44:12   180     16      5388        6-12   647    77    651    0  A0 DF DR P1 PE Q3                 
 14100505  5-Oct-2014 03:05:40 03:06:18 03:08:12   152     16      4668        6-12  -900   172    917    0  A0 DF P1 PE Q2                    
 14100506  5-Oct-2014 04:33:28 04:36:34 04:41:04   456     45     33642        6-12  -901   148    913    0  A0 DF P1 PE Q2                    
 14100507  5-Oct-2014 05:50:32 05:50:50 06:02:24   712     20     30108        6-12  -167  -347    385    0  A0 DR P1 PE Q2                    
 14100509  5-Oct-2014 09:19:36 09:20:14 09:21:24   108     28      6432        6-12   409  -100    421    0  A0 P1 PE Q1                       
 14100508  5-Oct-2014 09:31:16 09:39:22 09:42:00   644    168    183660        6-12   414  -119    431    0  A0 P1 PE Q1                       
 14100510  5-Oct-2014 10:16:28 10:18:06 10:19:16   168     42     15300        6-12   952  -201    973    0  A0 P1 PE Q2 SE                    
 14100511  5-Oct-2014 10:49:20 10:50:42 10:55:36   376     32     21264        6-12   564  -284    632    0  A0 DR P1 PE Q2                    
 14100512  5-Oct-2014 10:55:36 10:56:58 10:59:40   244     24     10272        6-12   558  -280    624    0  A0 P1 PE Q1                       
 14100513  5-Oct-2014 10:59:40 11:00:58 11:05:24   344     16     12216        6-12   948  -204    970    0  A0 P1 PE Q1                       
 14100514  5-Oct-2014 12:29:32 12:31:22 12:46:48  1036    256    456684        6-12   614  -248    662    0  A0 GS P1 PE Q2                    
 14100515  5-Oct-2014 12:46:48 12:49:46 12:52:00   312     96     60828        6-12   613  -245    661    0  A0 P1 PE Q1                       
 14100516  5-Oct-2014 13:26:20 13:28:22 13:42:32   972    464    556896       12-25  -696  -414    810    0  A0 GE P1 PE Q2                    
 14100517  5-Oct-2014 15:04:28 15:05:46 15:09:48   320     26     16284        6-12   681   122    692    0  A0 P1 PE Q1                       
 14100518  5-Oct-2014 16:36:16 16:36:54 16:39:16   180    168     59652        6-12   742   104    750    0  A0 ES P1 PE Q2                    
 14100520  5-Oct-2014 16:39:16 16:45:58 17:02:24  1388    272    732000        6-12   742   104    750    0  A0 DR GE P1 PE Q3                 
 14100521  5-Oct-2014 18:16:04 18:16:10 18:16:56    52     16      2136        6-12   931   158    945    0  A0 P1 PE Q1                       
 14100522  5-Oct-2014 18:38:56 18:41:46 18:43:40   284    200     74508        6-12  -679  -402    789    0  A0 P1 PE Q2 SE                    
 14100523  5-Oct-2014 19:49:20 19:52:06 19:54:24   304     22     14556        6-12   971   151    983    0  A0 P1 PE Q1                       
 14100524  5-Oct-2014 19:54:24 19:55:54 19:58:48   264     18     11004        6-12   973   155    985    0  A0 DR P1 PE Q2                    
 14100525  5-Oct-2014 22:06:28 22:08:06 22:11:16   288     80     33408        6-12   634  -272    690    0  A0 DF P1 PE Q2                    
 14100526  5-Oct-2014 22:19:48 22:21:10 22:21:20    92     22      4560        6-12   638  -270    693    0  A0 DF DR P1 PE Q3                 
 14100527  5-Oct-2014 22:57:04 23:05:22 23:21:32  1468     76    108396        6-12  -654  -522    837    0  A0 DF DR P1 PE Q3                 
 14100531  5-Oct-2014 23:21:32 23:23:22 23:25:48   256     28     15852        6-12  -650  -526    836    0  A0 DF DR P1 PE Q3                 
 14100529  5-Oct-2014 23:25:48 23:26:30 23:36:28   640     22     26220        6-12  -648  -525    834    0  A0 DF DR P1 PE Q3                 
 14100601  6-Oct-2014 00:36:48 00:36:54 00:38:12    84     11      2160        6-12   666  -247    710    0  A0 DF P1 PE Q2                    
 14100602  6-Oct-2014 00:42:00 00:43:10 00:45:08   188     64     14688        6-12   673  -255    720    0  A0 DF DR P1 PE Q3                 
 14100603  6-Oct-2014 02:52:44 02:53:46 02:55:56   192     45     13793        6-12   682  -261    731    0  A0 DF P1 PE Q2                    
 14100604  6-Oct-2014 03:46:24 03:48:02 03:55:16   532     34     28620        6-12   949   173    965    0  A0 DR P1 PE Q2                    
 14100605  6-Oct-2014 04:01:44 04:04:34 04:15:56   852     26     40092        6-12   942   166    957    0  A0 DR P1 PE Q2                    
 14100606  6-Oct-2014 04:36:32 04:40:42 04:41:36   304     72     37272        6-12   942   165    957    0  A0 DR P1 PE Q2                    
 14100607  6-Oct-2014 07:30:44 07:32:26 07:35:20   276     36     19392        6-12   710  -262    757    0  A0 P1 PE Q1                       
 14100608  6-Oct-2014 09:03:24 09:05:46 09:08:56   332     64     23604        6-12   718  -262    764    0  A0 P1 PE Q1                       
 14100609  6-Oct-2014 09:12:56 09:15:34 09:21:48   532     48     37320        6-12  -784  -295    837    0  A0 P1 PE Q1                       
 14100610  6-Oct-2014 10:35:00 10:39:46 10:45:32   632    120     81600         3-6     0     0      0    0  A0 PE PS Q1                       
 14100617  6-Oct-2014 10:57:24 10:58:06 11:00:44   200     34     12612        6-12   731  -264    777    0  A0 P1 PE Q1                       
 14100611  6-Oct-2014 12:12:28 12:13:50 12:19:20   412    688    526584         3-6     0     0      0    0  A0 GS PE PS Q2                    
 14100618  6-Oct-2014 12:19:20 12:20:30 12:27:28   488    368    346080        6-12  -789   194    812    0  A0 P1 PE Q1                       
 14100612  6-Oct-2014 12:27:28 12:32:22 12:36:36   548    256    313440        6-12  -797   199    822    0  A0 P1 PE Q1                       
 14100614  6-Oct-2014 13:11:04 13:13:34 13:25:36   872   1264   1394964         3-6     0     0      0    0  A0 ES GE PE PS Q3                 
 14100615  6-Oct-2014 14:46:04 14:46:42 14:57:56   712    136     70212         3-6     0     0      0    0  A0 ES PE PS Q2                    
 14100616  6-Oct-2014 15:27:32 15:27:46 15:38:28   656    200    106368         3-6     0     0      0    0  A0 GS PE PS Q2                    
 14100619  6-Oct-2014 15:38:28 15:39:58 15:40:52   144     22      7020        6-12   650  -100    658    0  A0 P1 PE Q1                       
 14100620  6-Oct-2014 16:34:44 16:44:14 16:45:12   628    528    386976         3-6     0     0      0    0  A0 GE PE PS Q2                    
 14100621  6-Oct-2014 17:07:00 17:07:26 17:21:28   868   1392   1966932       12-25  -795  -320    858    0  A0 GS P1 PE Q2                    
 14100622  6-Oct-2014 17:56:44 17:57:14 18:00:16   212     24     13020        6-12  -792  -297    846    0  A0 P1 PE Q1                       
 14100623  6-Oct-2014 18:00:16 18:01:06 18:07:44   448     24     24888        6-12  -789  -298    844    0  A0 DR P1 PE Q2                    
 14100624  6-Oct-2014 18:07:44 18:10:26 18:13:28   344     22     17496        6-12  -790  -298    844    0  A0 DR P1 PE Q2                    
 14100625  6-Oct-2014 18:42:44 18:42:54 18:47:44   300     44     24324        6-12   774  -272    820    0  A0 GS P1 PE Q2                    
 14100626  6-Oct-2014 19:57:48 19:58:30 19:59:28   100     18      4488        6-12   800  -231    833    0  A0 P1 PE Q1                       
 14100627  6-Oct-2014 20:14:28 20:16:54 20:17:44   196     28     11268        6-12   805  -229    838    0  A0 P1 PE Q1                       
 14100628  6-Oct-2014 20:20:56 20:21:46 20:28:36   460     28     27504        6-12   809  -221    839    0  A0 DR P1 PE Q2                    
 14100629  6-Oct-2014 21:06:04 21:24:58 21:51:36  2732    624   1531044        6-12   785  -263    828    0  A0 DR P1 PE Q2                    
 14100630  6-Oct-2014 21:58:12 22:00:58 22:03:52   340     15     11400        6-12   795  -273    841    0  A0 DR P1 PE Q2                    
 14100631  6-Oct-2014 23:14:08 23:15:02 23:17:12   184     20      8508        6-12   839   139    850    0  A0 P1 PE Q1                       
 14100701  7-Oct-2014 03:30:56 03:31:34 03:33:24   148     22      6024        6-12   854   141    865    0  A0 P1 PE Q1                       
 14100702  7-Oct-2014 03:39:56 03:45:30 03:52:52   776     80     82200        6-12  -686   175    708    0  A0 DR P1 PE Q2                    
 14100703  7-Oct-2014 07:05:36 07:09:10 07:13:08   452    560    255192       12-25  -643   158    663    0  A0 DR P1 PE Q2                    
 14100706  7-Oct-2014 07:13:08 07:15:02 07:19:48   400    128     89880        6-12  -660   171    682    0  A0 P1 PE Q1                       
 14100704  7-Oct-2014 07:19:48 07:25:22 07:35:20   932    912    846720       12-25  -643   157    662    0  A0 P1 PE Q1                       
 14100707  7-Oct-2014 12:55:44 12:58:50 13:09:20   816    136    157464         3-6     0     0      0    0  A0 ES GE PE PS Q3                 
 14100708  7-Oct-2014 14:46:00 14:48:10 14:49:44   224    144     23628         3-6     0     0      0    0  A0 PE PS Q1                       
 14100709  7-Oct-2014 15:25:40 15:28:02 15:30:44   304    272     98508        6-12  -599   151    618    0  A0 P1 PE Q1                       
 14100710  7-Oct-2014 16:05:44 16:06:26 16:10:40   296     38     13632        6-12  -585   149    603    0  A0 P1 PE Q1                       
 14100711  7-Oct-2014 17:41:04 17:48:38 18:02:16  1272     28     57672        6-12   893  -258    930    0  A0 DR P1 PE Q2                    
 14100712  7-Oct-2014 19:22:36 19:23:10 19:24:52   136     28      8136        6-12  -562   150    582    0  A0 DR P1 PE Q2                    
 14100713  7-Oct-2014 19:41:36 19:41:42 19:43:28   112     20      5832        6-12  -557   151    578    0  A0 P1 PE Q1                       
 14100714  7-Oct-2014 19:46:40 19:56:50 20:12:44  1564    592    890004       12-25  -559   150    579    0  A0 DR P1 PE Q2                    
 14100715  7-Oct-2014 21:08:16 21:13:38 21:24:44   988    120    125268       12-25   911   157    925    0  A0 DR P1 PE Q2                    
 14100716  7-Oct-2014 21:40:04 21:40:54 21:42:48   164     28      8124        6-12   410  -325    523    0  A0 DR P1 PE Q2                    
 14100717  7-Oct-2014 22:29:12 22:34:38 22:38:56   584     48     34896        6-12   420  -322    529    0  A0 DR P1 PE Q2                    
 14100718  7-Oct-2014 23:00:48 23:01:10 23:03:00   132     16      4644        6-12   432  -331    545    0  A0 P1 PE Q1                       
 14100801  8-Oct-2014 00:00:40 00:02:10 00:04:20   220     46     15276        6-12  -526   149    547    0  A0 P1 PE Q1                       
 14100804  8-Oct-2014 00:04:20 00:05:02 00:07:24   184     24      9588        6-12  -874  -429    974    0  A0 DR P1 PE Q2                    
 14100802  8-Oct-2014 00:07:24 00:13:38 00:30:16  1372     76    113616        6-12  -509   145    530    0  A0 DR P1 PE Q2                    
 14100805  8-Oct-2014 01:39:20 01:39:46 01:40:32    72     18      2448        6-12   851  -106    857    0  A0 P1 PE Q1                       
 14100806  8-Oct-2014 01:54:32 01:56:06 01:58:00   208     38     16596        6-12   854   -64    857    0  A0 DR P1 PE Q2                    
 14100807  8-Oct-2014 01:58:00 02:00:14 02:05:52   472     64     48048        6-12   896  -251    930    0  A0 DR P1 PE Q2                    
 14100808  8-Oct-2014 03:11:28 03:13:54 03:20:48   560     38     26928        6-12  -290  -444    531    0  A0 DR P1 PE Q2                    
 14100809  8-Oct-2014 03:24:04 03:36:46 03:42:40  1116     42     72912        6-12   928  -223    955    0  A0 DR P1 PE Q2                    
 14100810  8-Oct-2014 03:42:40 03:43:50 03:46:40   240     32     17592        6-12   927  -242    959    0  A0 P1 PE Q1                       
 14100811  8-Oct-2014 03:46:40 03:46:58 03:49:28   168     28     12072        6-12   982   173    997    0  A0 P1 PE Q1                       
 14100812  8-Oct-2014 03:49:28 03:52:22 04:03:32   844     36     60672        6-12   981   178    997    0  A0 DR P1 PE Q2                    
 14100813  8-Oct-2014 06:47:48 06:50:58 06:53:56   368     16     11676        6-12  -869  -336    932    0  A0 DR P1 PE Q2                    
 14100814  8-Oct-2014 08:42:48 08:43:22 08:43:36    48     22      2556        6-12   497  -329    596    0  A0 P1 PE Q1                       
 14100816  8-Oct-2014 11:46:32 11:47:14 11:52:04   332     36     21060        6-12   925  -255    959    0  A0 P1 PE Q1                       
 14100815  8-Oct-2014 13:15:16 13:17:02 13:24:12   536    816    290352         3-6     0     0      0    0  A0 GS PE PS Q2                    
 14100817  8-Oct-2014 15:10:36 15:11:10 15:12:52   136     40     12624        6-12   560  -338    654    0  A0 P1 PE Q1                       
 14100818  8-Oct-2014 15:50:20 15:50:54 15:53:24   184     32      9252        6-12   586  -342    678    0  A0 P1 PE Q1                       
 14100819  8-Oct-2014 15:57:08 15:58:10 16:00:52   224    240     43692       12-25   589  -329    674    0  A0 DR P1 PE Q2                    
 14100820  8-Oct-2014 16:00:52 16:01:06 16:03:08   136     44     10908        6-12   588  -332    675    0  A0 P1 PE Q1                       
 14100821  8-Oct-2014 16:03:08 16:04:34 16:09:48   400     36     25980        6-12   587  -343    680    0  A0 P1 PE Q1                       
 14100822  8-Oct-2014 16:33:00 16:33:18 16:36:00   180    152     37620        6-12   578  -335    668    0  A0 GS P1 PE Q2                    
 14100823  8-Oct-2014 16:36:00 16:42:22 16:44:44   524    256    145800       12-25   596  -335    684    0  A0 P1 PE Q1                       
 14100824  8-Oct-2014 16:44:44 16:49:22 16:50:04   320   2544    618096       12-25   596  -338    686    0  A0 EE P1 PE Q2                    
 14100825  8-Oct-2014 17:26:04 17:27:14 17:28:56   172     22      8820        6-12   582  -347    677    0  A0 P1 PE Q1                       
 14100826  8-Oct-2014 17:33:08 17:34:30 17:37:36   268    240     55368        6-12   601  -338    690    0  A0 DR P1 PE Q2                    
 14100830  8-Oct-2014 17:37:36 17:50:18 17:53:40   964    240    329832        6-12   592  -369    698    0  A0 DR P1 PE Q3 SE                 
 14100829  8-Oct-2014 18:07:48 18:08:10 18:17:16   568    104     96480         3-6     0     0      0    0  A0 DR GS PE PS Q3                 
 14100831  8-Oct-2014 18:17:16 18:22:54 18:24:40   444    184     90504         3-6     0     0      0    0  A0 PE PS Q1                       
 14100832  8-Oct-2014 19:24:16 19:26:22 19:30:36   380     80     51144         3-6     0     0      0    0  A0 PE PS Q1                       
 14100833  8-Oct-2014 19:31:40 19:32:34 19:34:16   156      1       236         3-6     0     0      0    0  A0 PE PS Q1                       
 14100834  8-Oct-2014 19:34:16 19:38:14 19:41:52   456      3      1526         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14100835  8-Oct-2014 19:41:52 19:44:46 19:47:32   340      7      2715         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14100836  8-Oct-2014 19:47:32 19:52:34 19:59:48   736     36     29437         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14100837  8-Oct-2014 20:39:56 20:42:46 20:47:32   456     16      8756         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100840  8-Oct-2014 20:47:32 20:55:14 21:24:56  2244     40     70161         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14100841  8-Oct-2014 21:28:08 21:30:50 21:34:16   368      3      1173         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100842  8-Oct-2014 22:21:40 22:30:34 22:38:56  1036     34     45103         3-6     0     0      0    0  A0 a1 DF DR PE PS Q3              
 14100848  8-Oct-2014 22:38:56 22:52:50 23:05:32  1596     96     91858         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14100845  8-Oct-2014 23:05:32 23:06:26 23:09:40   248      4      2014         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100846  8-Oct-2014 23:45:04 23:55:18 00:02:52  1068    256    368700         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100906  9-Oct-2014 00:02:52 00:05:42 00:12:40   588    256    286416         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100904  9-Oct-2014 00:12:40 00:14:50 00:25:36   776    272    169596         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100905  9-Oct-2014 00:25:36 00:29:26 00:34:28   532    352    171624         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14100907  9-Oct-2014 01:28:08 01:42:50 01:48:00  1192   1392    536749       25-50   656  -326    733 2182  a0 A1 DF DR P1 PE Q3              
